stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
"2144110","Cumberland Rd at Chiswick Rd","-33.860622","151.023442","","","0"
"2144111","Cumberland Rd opp Pine Rd","-33.858205","151.023857","","","0"
"2144113","Cumberland Rd opp Langtry Ave","-33.854258","151.024658","","","0"
"2144114","Cumberland Rd at Paul St","-33.852683","151.024951","","","0"
"2144115","Cumberland Rd at Mary St","-33.851347","151.025201","","","0"
"2144119","St John's Catholic Primary School","-33.848497","151.030034","","","0"
"2144120","Graham St at Norman St","-33.865702","151.030861","","","0"
"2144121","Park Rd at Atherton Cres","-33.871233","151.026054","","","0"
"2144122","Park Rd at Albert Rd","-33.868905","151.026497","","","0"
"2144123","Wellington Rd at Park Rd","-33.864945","151.026966","","","0"
"2144124","St Joseph Primary School, Wellington Rd","-33.86459","151.024375","","","0"
"2144125","Wellington Rd at Fraser St","-33.864307","151.022244","","","0"
"2144126","Wellington Rd opp Beaumont St","-33.864082","151.02036","","","0"
"2144128","Chisholm Rd at Edgar St","-33.854502","151.02022","","","0"
"2144129","Chisholm Rd opp Phillips St","-33.852901","151.020513","","","0"
"2144130","Chisholm Rd opp Paul St","-33.852064","151.020667","","","0"
"2144131","Chisholm Rd at Mary St","-33.850841","151.020902","","","0"
"2144132","Mona Park, Chisholm Rd","-33.848881","151.02126","","","0"
"2144133","Mone Park, Mona St","-33.847906","151.018674","","","0"
"2144134","Mona St opp Mone Park","-33.847783","151.018736","","","0"
"2144135","Mona St before Chisholm Rd","-33.84807","151.020933","","","0"
"2144136","Chisholm Rd opp Mona Park","-33.848487","151.02151","","","0"
"2144137","Chisholm Rd opp Harold Moon Reserve","-33.850355","151.021144","","","0"
"2144138","Chisholm Rd at Paul St","-33.851766","151.020903","","","0"
"2144139","Chisholm Rd opp Tavistock St","-33.853421","151.020567","","","0"
"2144140","Cumberland Rd at Union Rd","-33.856415","151.024389","","","0"
"2144141","Cumberland Rd at Pine Rd","-33.858388","151.024048","","","0"
"2144142","Cumberland Rd at Chiswick Rd","-33.860029","151.02372","","","0"
"2144143","206 Cumberland Rd","-33.862362","151.023292","","","0"
"2144144","Cumberland Rd before Wellington Rd","-33.86394","151.022986","","","0"
"2144145","Cumberland Rd before Albert St","-33.866607","151.022477","","","0"
"2144146","Cumberland Rd before Albert Rd","-33.867774","151.022266","","","0"
"2144151","St Johns Rd at Meroo St","-33.870928","151.019043","","","0"
"2144152","St Johns Rd before Cumberland Rd","-33.871195","151.020987","","","0"
"2144153","St Johns Rd opp Kennington Oval","-33.871411","151.022597","","","0"
"2144154","St Johns Rd at Norman Ave","-33.871602","151.023994","","","0"
"2144156","Station Rd after Parramatta Rd","-33.84414","151.039246","","","0"
"2144157","Station Rd at Bardo Lane","-33.846075","151.037737","","","0"
"2144158","Station Rd after Hall St","-33.848567","151.035827","","","0"
"2144159","Auburn Station, Northumberland Rd, Stand D","-33.848829","151.033584","","","0"
"2144161","Station Rd at Simpson St","-33.845831","151.037747","","","0"
"2144162","Station Rd before Parramatta Rd","-33.843883","151.039272","","","0"
"2144163","Parramatta Rd at Percy St","-33.845616","151.042849","","","0"
"2144164","Parramatta Rd after Dartbrooks Rd","-33.843948","151.040365","","","0"
"2144165","Parramatta Rd opp Auburn North Public School","-33.842628","151.038182","","","0"
"2144166","Parramatta Rd opp Stubbs St","-33.841461","151.035997","","","0"
"2144167","Parramatta Rd after Braemar Ave","-33.840782","151.034426","","","0"
"2144168","Parramatta Rd after Kihilla Rd","-33.840126","151.032865","","","0"
"2144169","Parramatta Rd opp Newton St South","-33.839546","151.031215","","","0"
"2144170","Parramatta Rd before Rawson St","-33.838416","151.027762","","","0"
"2144171","Parramatta Rd opp 319","-33.83644","151.024034","","","0"
"2144172","Parramatta Rd before Duck St","-33.837565","151.026502","","","0"
"2144173","Great Western Hwy after Duck St","-33.838243","151.027969","","","0"
"2144174","Parramatta Rd before Newton St","-33.839324","151.031023","","","0"
"2144175","Parramatta Rd at Skarratt St","-33.840051","151.033238","","","0"
"2144176","Parramatta Rd at Stubbs St","-33.840965","151.035338","","","0"
"2144177","Parramatta Rd opp Macquarie Rd","-33.841656","151.036915","","","0"
"2144178","Auburn North Public School, Parramatta Rd","-33.842503","151.038325","","","0"
"2144179","Parramatta Rd at Station Rd","-33.843562","151.040104","","","0"
"2144182","Auburn West Public School, Chisholm Rd","-33.861381","151.01907","","","0"
"2144183","Mary St opp Dudley St","-33.851258","151.026034","","","0"
"2144185","Graham St at Mt Auburn Rd","-33.867034","151.030467","","","0"
"2144186","Graham St at Mt Auburn Rd","-33.867044","151.030617","","","0"
"2144187","Park Rd after Wellington Rd","-33.864413","151.027355","","","0"
"2144188","Park Rd opp Vaughn St","-33.863439","151.027547","","","0"
"2144189","Park Rd before Vaughn St","-33.862548","151.027867","","","0"
"2144190","Mary St after Alice St","-33.851543","151.028191","","","0"
"2144191","Mary St before Alice St","-33.851405","151.02813","","","0"
"2144192","Park Rd opp Helena St","-33.856902","151.028686","","","0"
"2144193","Graham St opp Albert St","-33.864287","151.030968","","","0"
"2144194","Cockthorpe Rd at Norval St","-33.86023","151.036527","","","0"
"2144195","Princes Rd East after Park Rd","-33.876421","151.024535","","","0"
"2144196","RAAF Stores Park, Chisholm Rd","-33.873642","151.016595","","","0"
"2144197","Chisholm Rd opp RAAF Stores Park","-33.873531","151.016808","","","0"
"2144198","St Johns Rd at Chisholm Rd","-33.870739","151.017692","","","0"
"2144199","St Johns Rd at Chisholm Rd","-33.870813","151.017422","","","0"
"2144201","Cumberland Rd at St Johns Rd","-33.871006","151.021656","","","0"
"2144202","Cockthorpe Rd at Water St","-33.861634","151.036271","","","0"
"2144203","Station Rd opp Bardo Park","-33.847363","151.03656","","","0"
"2144218","Bardo Park, Station Rd","-33.847493","151.036628","","","0"
"2144221","Cumberland Rd at Northcote St","-33.849784","151.025651","","","0"
"2144222","Newton St before Short St","-33.838798","151.031631","","","0"
"2144223","Auburn Station, Rawson St, Stand E","-33.849364","151.033711","","","0"
"2144225","Water St at Woodburn Rd","-33.861973","151.03619","","","0"
"2144226","Auburn Hospital, Hargrave Rd","-33.860996","151.032245","","","0"
"2144227","Auburn Hospital, Hargrave Rd","-33.859819","151.032612","","","0"
"2144228","Auburn Trinity Catholic College, Alice St","-33.849838","151.029297","","","0"
"2144229","Cumberland Rd at Sheffield St","-33.847245","151.025968","","","0"
"2144230","Park Rd at Chiswick Rd","-33.861201","151.027962","","","0"
"2144232","Auburn Public School, Beatrice St","-33.85436","151.03257","","","0"
"2144233","Queen St opp Civic Rd","-33.85205","151.033133","","","0"
"2144234","Auburn Station, South Pde, Stand B","-33.849241","151.032259","","","0"
"2144235","Park Rd opp Auburn Trinity Catholic College","-33.849863","151.030692","","","0"
"2144238","Mary St before Park Rd","-33.851483","151.029768","","","0"
"2144245","Cumberland Rd at Sheffield St","-33.8467","151.0261","","","0"
"2144246","St Joseph's Hospital, Normanby Rd","-33.848","151.0288","","","0"
"2144247","Cumberland Rd opp Union Rd","-33.8568","151.0241","","","0"
"2144249","Cumberland Rd opp Sheffield St","-33.8473","151.0261","","","0"
"2144250","Mona St at Chisholm Rd","-33.8483","151.0218","","","0"
"2144251","Mona St at Cumberland Rd","-33.8487","151.0254","","","0"
"2144252","Normanby Rd opp St Joseph's Hospital","-33.8482","151.0293","","","0"
"2144253","Water St before Elsham Rd","-33.8616","151.0344","","","0"
"2145100","Jordan St before Lytton St","-33.810343","150.975411","","","0"
"2145103","Dunmore St opp Wentworthville Station","-33.807871","150.971655","","","0"
"2145104","Dunmore St opp Wentworthville Swimming Pool","-33.806988","150.967825","","","0"
"2145105","Emert St before Pritchard St","-33.807424","150.966945","","","0"
"2145106","Emert St opp Oatlands St","-33.808885","150.966446","","","0"
"2145107","Darcy Rd opp Hill St","-33.803036","150.97229","","","0"
"2145108","Darcy Rd at Fulton Ave","-33.803504","150.976592","","","0"
"2145109","Great Western Hwy at Franklin St","-33.8187","150.993296","","","0"
"2145111","Great Western Hwy after Patricia St","-33.819452","150.987687","","","0"
"2145113","Sydney Murugan Temple, Great Western Hwy","-33.819712","150.984291","","","0"
"2145114","Essington St at Bridge Rd","-33.815825","150.980312","","","0"
"2145115","44 Essington St","-33.815675","150.976557","","","0"
"2145116","Essington St before Bransgrove St","-33.815585","150.974148","","","0"
"2145117","Fullagar Rd at Bransgrove St","-33.814556","150.973305","","","0"
"2145118","Fullagar Rd after Lane St","-33.814117","150.970913","","","0"
"2145119","Smith St after Station St","-33.812948","150.970011","","","0"
"2145120","Smith St before Cumberland Hwy","-33.812154","150.966598","","","0"
"2145121","Wentworthville Leagues Club, Smith St","-33.811362","150.963186","","","0"
"2145122","Smith St before Jones St","-33.810598","150.959872","","","0"
"2145123","Smith St opp Levy St","-33.810224","150.958292","","","0"
"2145124","Smith St at Valerie St","-33.809803","150.956491","","","0"
"2145125","Pendle Hill Public School, Smith St","-33.809175","150.953803","","","0"
"2145126","Pendle Way before Great Western Hwy","-33.810462","150.952828","","","0"
"2145127","Smith St after Dawes St","-33.810874","150.961077","","","0"
"2145128","Great Western Hwy after Ettalong Rd","-33.811657","150.951602","","","0"
"2145129","Great Western Hwy before Hackney St","-33.810976","150.948845","","","0"
"2145130","Great Western Hwy opp Targo Rd","-33.809736","150.9458","","","0"
"2145131","Great Western Hwy at Beresford Rd","-33.808883","150.94293","","","0"
"2145133","Great Western Hwy before Greystanes Rd","-33.808601","150.938049","","","0"
"2145134","Great Western Hwy opp Toongabbie Rd","-33.807523","150.93398","","","0"
"2145135","Oatlands St at Mashman Ave","-33.808919","150.964834","","","0"
"2145136","Oatlands St opp Layton St","-33.808442","150.962764","","","0"
"2145137","Oatlands St at Jones St","-33.807866","150.96032","","","0"
"2145138","Jones St opp Rogers St","-33.806558","150.960528","","","0"
"2145139","Dunmore St after Jones St","-33.805163","150.959999","","","0"
"2145140","Goodall St before Stapleton St","-33.803921","150.958026","","","0"
"2145141","Joyce St opp Pendle Hill Station","-33.801655","150.956015","","","0"
"2145142","Pendle Way at Stapleton St","-33.802774","150.955424","","","0"
"2145143","Pendle Way before Collins St","-33.805471","150.954521","","","0"
"2145144","Magowar Rd at Wyena Rd","-33.805494","150.952192","","","0"
"2145145","Magowar Rd before Targo Rd","-33.804519","150.949878","","","0"
"2145146","Targo Rd after Magowar Rd","-33.805676","150.948494","","","0"
"2145147","Mandoon Rd at Mansfield St","-33.806652","150.946843","","","0"
"2145148","Mandoon Rd at Girraween Rd","-33.805372","150.944031","","","0"
"2145149","Girraween Rd after Mandoon Rd","-33.80434","150.944247","","","0"
"2145150","Girraween Rd at Magowar Rd","-33.802767","150.94529","","","0"
"2145151","Girraween Rd after Magowar Rd","-33.801746","150.945954","","","0"
"2145152","Gilba Rd after Girraween Rd","-33.799584","150.946754","","","0"
"2145153","Girraween High School, Gilba Rd","-33.798787","150.945027","","","0"
"2145154","Gilba Rd opp Palm St","-33.797501","150.942208","","","0"
"2145155","Oramzi Rd before Wiltona Pl","-33.795398","150.94274","","","0"
"2145156","Oramzi Rd opp Normac Rd","-33.795263","150.945643","","","0"
"2145157","Oramzi Rd at Tungarra Rd","-33.795054","150.948092","","","0"
"2145158","Oramzi Rd at Carinya Rd","-33.794944","150.949576","","","0"
"2145159","Grow Early Learning Centre,Targo St","-33.793745","150.951148","","","0"
"2145160","St Anthony's Primary School, Targo Rd","-33.791612","150.950871","","","0"
"2145161","Targo Rd opp St Anthony's Primary School","-33.791869","150.951092","","","0"
"2145162","Targo St opp Grow Early Learning Centre","-33.793739","150.951328","","","0"
"2145163","Oramzi Rd at Carinya Rd","-33.795038","150.950043","","","0"
"2145164","Oramzi Rd at Tungarra Rd","-33.795208","150.947988","","","0"
"2145165","Oramzi Rd at Normac Rd","-33.795408","150.945665","","","0"
"2145166","Oramzi Rd after Wiltona Pl","-33.795643","150.942785","","","0"
"2145167","Wentworthville Swimming Pool, Dunmore St","-33.806918","150.968191","","","0"
"2145168","Dunmore St before Station St","-33.807718","150.971658","","","0"
"2145169","Dunmore St at Station St","-33.80793","150.972525","","","0"
"2145170","Veron St opp Lytton St","-33.808934","150.974549","","","0"
"2145171","Jordan St at Lytton St","-33.810205","150.975374","","","0"
"2145172","Jordan St after Lytton St","-33.810276","150.97721","","","0"
"2145173","Jordan St at Bridge Rd","-33.810384","150.979848","","","0"
"2145174","Church Ave after Toohey Ave","-33.811706","150.981253","","","0"
"2145175","Church Ave opp Nolan Cres","-33.811766","150.983438","","","0"
"2145176","Church Ave opp Hawkesbury Rd","-33.812237","150.985527","","","0"
"2145177","Pye St at Hassall St","-33.812272","150.987646","","","0"
"2145178","Pye St at Oakes St","-33.812558","150.989579","","","0"
"2145179","Good St opp Mimosa St","-33.813279","150.990377","","","0"
"2145180","Good St before Belgian St","-33.814555","150.991611","","","0"
"2145181","Westmead Private Hospital, Darcy Rd","-33.803584","150.982426","","","0"
"2145183","Wentworthville Station, Wentworth Ave","-33.806657","150.972002","","","0"
"2145184","Wentworthville Rark, Darcy Rd","-33.801698","150.968752","","","0"
"2145185","Darcy Road Public School, Darcy Rd","-33.801122","150.965759","","","0"
"2145186","Binalong Rd after Calla Gr","-33.799604","150.962992","","","0"
"2145187","Toongabbie Anglican Church, Binalong Rd","-33.797402","150.963413","","","0"
"2145188","Burrabogee Rd opp Birtles Ave","-33.796751","150.961004","","","0"
"2145190","Bungaree Rd at Scott St","-33.793772","150.959496","","","0"
"2145198","Bogalara Rd at Tabooba St","-33.792424","150.969163","","","0"
"2145199","Bogalara Rd opp Beck Rd","-33.793508","150.968948","","","0"
"2145200","Bogalara Rd after Boonah St","-33.795729","150.968018","","","0"
"2145202","Mayflower Village, Bogalara Rd","-33.797237","150.965242","","","0"
"2145203","Burrabogee Rd at Binalong Rd","-33.797132","150.963821","","","0"
"2145205","Pendle Hill High School, Binalong Rd","-33.794825","150.963856","","","0"
"2145211","Binalong Rd before Burrabogee Rd","-33.796749","150.963752","","","0"
"2145212","Burrabogee Rd opp Mayflower Village","-33.797139","150.964878","","","0"
"2145214","Bogalara Rd opp Boonah St","-33.795443","150.968263","","","0"
"2145215","Bogalara Rd at Beck Rd","-33.793612","150.968751","","","0"
"2145216","Bogalara Rd opp Tabooba St","-33.792651","150.968936","","","0"
"2145217","Oramzi Rd at Gilba Rd","-33.796987","150.941962","","","0"
"2145218","Gilba Rd at Palm St","-33.797665","150.942864","","","0"
"2145219","Gilba Rd opp Girraween High School","-33.79868","150.945095","","","0"
"2145220","Gilba Rd before Girraween Rd","-33.799472","150.946893","","","0"
"2145222","Girraween Rd at Magowar Rd","-33.802223","150.945823","","","0"
"2145223","Girraween Rd opp Mardi St","-33.80338","150.94506","","","0"
"2145224","Girraween Rd at Mandoon Rd","-33.804955","150.944027","","","0"
"2145225","Mandoon Rd opp Mansfield St","-33.806507","150.946845","","","0"
"2145226","Targo Rd after Mandoon Rd","-33.805672","150.948322","","","0"
"2145227","Magowar Rd after Targo Rd","-33.804429","150.950028","","","0"
"2145228","Magowar Rd opp Wyena Rd","-33.805388","150.952346","","","0"
"2145229","Pendle Way before Macklin St","-33.805296","150.954401","","","0"
"2145230","Dunmore St opp Pendle Hill Retirement Villages","-33.80414","150.956308","","","0"
"2145231","Dunmore St before Jones St","-33.805058","150.960173","","","0"
"2145232","Jones St before Oatlands St","-33.807381","150.960427","","","0"
"2145233","Oatlands St after Jones St","-33.807831","150.960772","","","0"
"2145234","Oatlands St at Layton St","-33.808238","150.962532","","","0"
"2145235","Oatlands St opp Mashman Ave","-33.80879","150.964849","","","0"
"2145236","Emert St at Springdale Rd","-33.808406","150.966447","","","0"
"2145237","Emert St before Dunmore St","-33.807394","150.966794","","","0"
"2145245","Bungaree Rd at Una Pl","-33.793922","150.95964","","","0"
"2145246","Toongabbie Scout Hall, Bungaree Rd","-33.79563","150.95934","","","0"
"2145247","Burrabogee Rd at Birtles Ave","-33.796632","150.961044","","","0"
"2145248","Binalong Rd after Burrabogee Rd","-33.797576","150.963557","","","0"
"2145249","Binalong Rd before Thane St","-33.799166","150.963252","","","0"
"2145250","Darcy Rd after Binalong Rd","-33.800688","150.963659","","","0"
"2145251","Darcy Rd opp Darcy Road Public School","-33.800968","150.965577","","","0"
"2145252","Darcy Rd after Pioneer St","-33.80088","150.963816","","","0"
"2145253","Darcy Rd after Warra St","-33.801928","150.96943","","","0"
"2145254","Bungaree Rd opp Melrose Village","-33.799542","150.958383","","","0"
"2145255","Fullagar Rd at Griffiths St","-33.814425","150.973341","","","0"
"2145256","Caroline St before Park Ave","-33.806172","150.992358","","","0"
"2145258","Stapleton St before Emert St","-33.805323","150.966206","","","0"
"2145259","Melrose Village, Bungaree Rd","-33.799585","150.958564","","","0"
"2145260","33 Betts Rd","-33.834298","150.958841","","","0"
"2145261","Cumberland Rd opp Rosewall St","-33.830706","150.948977","","","0"
"2145262","Bayfield Rd before Macquarie Rd","-33.832339","150.948115","","","0"
"2145263","Macquarie Rd after Bayfield Rd","-33.833865","150.947753","","","0"
"2145264","Daffodil St at Tulip St","-33.835444","150.948056","","","0"
"2145265","Tulip St opp Daffodil St","-33.835394","150.94585","","","0"
"2145266","Tulip St before Carnation St","-33.835105","150.944181","","","0"
"2145267","Carnation St at Gardenia Pde","-33.835593","150.943565","","","0"
"2145268","Gardenia Pde opp Nemesia Street Park","-33.835703","150.942288","","","0"
"2145269","Gardenia Pde opp Hyacinth St","-33.835504","150.940555","","","0"
"2145270","Gardenia Pde opp Widemere Public School","-33.835294","150.938949","","","0"
"2145271","25 Gardenia Pde","-33.83486","150.937186","","","0"
"2145272","Gardenia Pde at Dahlia St","-33.833555","150.936756","","","0"
"2145273","Dahlia St after Gardenia Pde","-33.833527","150.935225","","","0"
"2145274","Dahlia St opp Azalea St","-33.833535","150.933555","","","0"
"2145275","Dahlia St opp Hibiscus St","-33.832501","150.93264","","","0"
"2145278","Alpha Rd opp Tamarix St","-33.832854","150.927328","","","0"
"2145280","Gipps Rd after Alpha Rd","-33.830998","150.926544","","","0"
"2145281","Gipps Rd before Munro St","-33.830027","150.927626","","","0"
"2145282","Gipps Rd opp Munro St","-33.830153","150.927625","","","0"
"2145283","Gipps Rd before Alpha Rd","-33.831069","150.92666","","","0"
"2145288","Dahlia St at Hibiscus St","-33.83225","150.932578","","","0"
"2145289","Dahlia St after Azalea St","-33.833436","150.93404","","","0"
"2145290","Dahlia St opp Gardenia Pde","-33.833423","150.935307","","","0"
"2145291","Gardenia Pde after Dahlia St","-33.833953","150.936942","","","0"
"2145293","22 Gardenia Pde","-33.835024","150.937911","","","0"
"2145294","Widemere Public School, Gardenia Pde","-33.835358","150.940155","","","0"
"2145295","Nemesia Street Park, Gardenia Pde","-33.835592","150.942233","","","0"
"2145296","Tulip St at Carnation St","-33.834974","150.944055","","","0"
"2145297","Tulip St before Daffodil St","-33.835304","150.945935","","","0"
"2145298","Daffodil St at Camellia St","-33.835017","150.948018","","","0"
"2145300","Bayfield Rd opp Milton Pl","-33.832285","150.948465","","","0"
"2145301","Cumberland Rd before Rosewall St","-33.830799","150.948812","","","0"
"2145302","Macquarie Rd opp Bayfield Rd","-33.833876","150.94681","","","0"
"2145303","Macquarie Rd before Oleander St","-33.833002","150.945309","","","0"
"2145305","Macquarie Rd before Carnation St","-33.831949","150.943337","","","0"
"2145306","Macquarie Rd after Carnation St","-33.832368","150.941657","","","0"
"2145307","Macquarie Rd at Dahlia St","-33.8323","150.940289","","","0"
"2145308","Macquarie Rd after Dahlia St","-33.831876","150.938048","","","0"
"2145309","170 Macquarie Rd","-33.830953","150.93528","","","0"
"2145310","Macquarie Rd before Alpha Rd","-33.830898","150.933539","","","0"
"2145311","Macquarie Rd before Alpha Rd","-33.83089","150.932014","","","0"
"2145312","Macquarie Rd before Gipps Rd","-33.830052","150.929455","","","0"
"2145313","Boothtown Reserve, Macquarie Rd","-33.828909","150.930113","","","0"
"2145314","Gipps Rd opp Birriwa St","-33.828039","150.931534","","","0"
"2145315","Kippax Street Park, Kippax St","-33.827277","150.938313","","","0"
"2145316","Kippax St opp Kippax Street Park","-33.827158","150.938467","","","0"
"2145318","Greystanes Rd at Birriwa St","-33.827831","150.931907","","","0"
"2145319","Macquarie Rd opp Boothtown Reserve","-33.829295","150.9297","","","0"
"2145320","Macquarie Rd after Gipps Rd","-33.830086","150.929698","","","0"
"2145321","Macquarie Rd opp Alpha Rd","-33.830781","150.932226","","","0"
"2145322","Macquarie Rd opp 188","-33.830785","150.933453","","","0"
"2145323","Macquarie Rd opp 168","-33.830862","150.935502","","","0"
"2145324","Macquarie Rd before Dahlia St","-33.832013","150.938434","","","0"
"2145327","Macquarie Rd opp Carnation St","-33.83188","150.943463","","","0"
"2145328","Macquarie Rd opp 60","-33.831895","150.944554","","","0"
"2145329","Macquarie Rd opp Oleander St","-33.833071","150.945449","","","0"
"2145330","Macquarie Rd before Bayfield Rd","-33.833731","150.946306","","","0"
"2145331","Greystanes Shopping Centre, Braeside Rd","-33.829184","150.952892","","","0"
"2145332","Braeside Rd opp Hedley St","-33.827879","150.953336","","","0"
"2145333","Braeside Rd opp Lance Cres","-33.82603","150.9544","","","0"
"2145334","Braeside Rd at Dean St","-33.824563","150.954373","","","0"
"2145335","Braeside Rd before Jonathan St","-33.823103","150.954348","","","0"
"2145336","Jonathan St at Dwight St","-33.822724","150.952707","","","0"
"2145337","Daniel Street Park, Jonathan St","-33.822725","150.950868","","","0"
"2145338","Jonathan St after Montague St","-33.822586","150.949354","","","0"
"2145339","Cumberland Rd opp Vernon St","-33.823752","150.948858","","","0"
"2145340","Cumberland Rd after Patrick St","-33.825151","150.94889","","","0"
"2145341","Cumberland Rd opp Whalans Rd","-33.826742","150.948903","","","0"
"2145350","237 Whalans Rd near Vernon St","-33.827001","150.945955","","","0"
"2145352","Cumberland Rd after Whalans Rd","-33.826753","150.948759","","","0"
"2145353","Cumberland Rd opp Patrick St","-33.825206","150.948746","","","0"
"2145354","Cumberland Rd after Vernon St","-33.823613","150.948715","","","0"
"2145355","Jonathan St opp Montague St","-33.822476","150.949449","","","0"
"2145356","Jonathan St opp Daniel Street Park","-33.822604","150.95075","","","0"
"2145357","Jonathan St opp Daniel Street Park","-33.822623","150.952584","","","0"
"2145358","Jonathan St at Braeside Rd","-33.822601","150.954166","","","0"
"2145359","Braeside Rd opp Jonathan St","-33.823475","150.954492","","","0"
"2145360","Braeside Rd opp Dean St","-33.824551","150.954512","","","0"
"2145361","Braeside Rd after Lance Cres","-33.826047","150.954536","","","0"
"2145362","Braeside Rd at Hedley St","-33.827789","150.953605","","","0"
"2145363","Braeside Rd opp Greystanes Shopping Centre","-33.829413","150.953061","","","0"
"2145364","Whalans Rd after Kippax St","-33.82599","150.938151","","","0"
"2145365","Gozo Rd after Whalans Rd","-33.825249","150.936403","","","0"
"2145366","Gozo Rd at Thelma St","-33.823724","150.936704","","","0"
"2145367","Gozo Rd before Deborah St","-33.821815","150.937076","","","0"
"2145368","Gozo Rd opp Elvina St","-33.820461","150.937336","","","0"
"2145369","Gozo Rd before Old Prospect Rd","-33.8196","150.937513","","","0"
"2145371","Old Prospect Rd before Greystanes Rd","-33.817792","150.934344","","","0"
"2145372","Bathurst St after Greystanes Rd","-33.813604","150.936546","","","0"
"2145373","Bathurst St at Kiama St","-33.813872","150.938537","","","0"
"2145374","Bathurst St at Beresford Rd","-33.814214","150.9412","","","0"
"2145375","Beresford Road Public School, Beresford Rd","-33.815054","150.941464","","","0"
"2145376","Beresford Rd after Namoi St","-33.817307","150.941032","","","0"
"2145377","Beresford Rd before Old Prospect Rd","-33.818057","150.94089","","","0"
"2145379","Friend St opp Coleman St Shops","-33.822726","150.980419","","","0"
"2145381","51 Veron St","-33.808885","150.975854","","","0"
"2145382","31 Veron St","-33.808962","150.977617","","","0"
"2145383","Veron St before Bridge Rd","-33.809037","150.979416","","","0"
"2145386","Bridge Rd opp Seventh Day Adventist Church","-33.806318","150.979776","","","0"
"2145387","Veron St after Bridge Rd","-33.809164","150.979366","","","0"
"2145388","24 Veron St","-33.80909","150.977615","","","0"
"2145389","Veron St after Lytton St","-33.809094","150.974448","","","0"
"2145391","Station St opp Mckern St","-33.81014","150.971461","","","0"
"2145392","Station St opp Bennett St","-33.811826","150.970902","","","0"
"2145393","Station St before Fullagar St","-33.813343","150.97039","","","0"
"2145394","Station St opp Wentworthville Public School","-33.814672","150.969933","","","0"
"2145395","Old Prospect Rd after Boronia St","-33.817528","150.9673","","","0"
"2145396","Old Prospect Rd before Hampden Rd","-33.817307","150.965099","","","0"
"2145400","Ringrose Ave opp Elm St","-33.827972","150.958393","","","0"
"2145402","Merrylands Rd after Jersey Rd","-33.830365","150.960892","","","0"
"2145404","Jersey Rd at Royal Pl","-33.828877","150.962496","","","0"
"2145405","Irrigation Rd before Hampden Rd","-33.828571","150.963693","","","0"
"2145406","Hollywood St at Monterey St","-33.824659","150.969983","","","0"
"2145407","Hollywood St opp Ted Burge Sportsground","-33.824515","150.971166","","","0"
"2145409","Richmond St opp Brotherton St","-33.822818","150.971601","","","0"
"2145410","Richmond St opp Bartlett St","-33.821644","150.971878","","","0"
"2145411","Richmond St at Hamilton St","-33.820129","150.972229","","","0"
"2145412","Frances St at Hamilton St","-33.820881","150.976947","","","0"
"2145413","Hamilton St at Pearson St","-33.820472","150.976289","","","0"
"2145415","Hamilton St at Berkeley St","-33.82008","150.973901","","","0"
"2145416","Hamilton St after Berkeley St","-33.819935","150.972963","","","0"
"2145417","Richmond St after Hamilton St","-33.820549","150.972253","","","0"
"2145418","Richmond St at Bartlett St","-33.821943","150.971926","","","0"
"2145419","Richmond St at Brotherton St","-33.822899","150.971709","","","0"
"2145420","Hollywood St at Centenary Rd","-33.824811","150.969654","","","0"
"2145421","Wirralee St after Centenary Rd","-33.823943","150.968822","","","0"
"2145422","Boronia St after Wirralee St","-33.824524","150.968083","","","0"
"2145423","104 Boronia St","-33.825797","150.968095","","","0"
"2145424","Boronia St at Chelmsford Rd","-33.826838","150.967498","","","0"
"2145425","Chelmsford Rd at Nettle Phwy","-33.825607","150.966698","","","0"
"2145426","Chelmsford Rd opp Wirralee St Park","-33.824271","150.966135","","","0"
"2145427","Chelmsford Rd at Currong St","-33.823002","150.966428","","","0"
"2145428","Chelmsford Rd after Currong St","-33.822024","150.966517","","","0"
"2145429","Mujar Reserve, Chelmsford Rd","-33.820943","150.966506","","","0"
"2145430","29 Chelmsford Rd","-33.819716","150.966492","","","0"
"2145431","Chelmsford Rd before Old Prospect Rd","-33.818368","150.966466","","","0"
"2145432","Cumberland Country Golf Club, Old Prospect Rd","-33.819025","150.946299","","","0"
"2145433","Old Prospect Rd before Brighton St","-33.819008","150.942406","","","0"
"2145434","Old Prospect Rd opp Beresford Rd","-33.819045","150.941166","","","0"
"2145435","Beresford Rd after Old Prospect Rd","-33.818449","150.94066","","","0"
"2145436","Beresford Rd opp Namoi St","-33.817074","150.940922","","","0"
"2145437","Beresford St opp Beresford Road Public School","-33.814993","150.941318","","","0"
"2145438","Bathurst St at Orange St","-33.814276","150.94079","","","0"
"2145439","Bathurst Street Park, Bathurst St","-33.814023","150.938901","","","0"
"2145440","Bathurst St after Grafton St","-33.813712","150.936555","","","0"
"2145441","Old Prospect Rd at Grafton St","-33.81767","150.934405","","","0"
"2145442","Old Prospect Rd opp Tania St","-33.818269","150.935884","","","0"
"2145443","Gozo Rd after Old Prospect Rd","-33.819434","150.937684","","","0"
"2145444","Gozo Rd at Elvina St","-33.82044","150.937483","","","0"
"2145445","Gozo Rd opp Deborah St","-33.821769","150.937222","","","0"
"2145446","Gozo Rd at Enid St","-33.823919","150.9368","","","0"
"2145447","Gozo Rd at Whalans Rd","-33.825402","150.936499","","","0"
